OTU_ID,April_150m_DNA,July_DCM_DNA,April_890m_DNA,Oct_DCM_DNA,Oct_150m_DNA,July_150m_DNA,April_150m_cDNA,July_150m_cDNA,Jan_DCM_DNA,Jan_150m_DNA,April_CAT_DNA,April_5m_DNA,July_POLA_DNA,July_CAT_DNA,July_5m_DNA,April_5m_cDNA,July_CAT_cDNA,July_5m_cDNA,Oct_CAT_DNA,April_CAT_cDNA,Oct_POLA_DNA,Oct_5m_DNA,Oct_CAT_cDNA,Oct_5m_cDNA,Jan_CAT_DNA,Jan_5m_DNA,Jan_POLA_DNA,Jan_5m_cDNA,April_DCM_DNA,Jan_CAT_cDNA,July_DCM_cDNA,April_DCM_cDNA,Oct_150m_cDNA,Jan_DCM_cDNA,Jan_150m_cDNA,April_POLA_cDNA,July_POLA_cDNA,April_POLA_DNA,Oct_POLA_cDNA,Jan_POLA_cDNA,July_890m_DNA,July_890m_cDNA,Oct_DCM_cDNA,Jan_890m_DNA,Jan_890m_cDNA,Oct_890m_DNA,Oct_890m_cDNA,April_890m_cDNA,taxonomy
New.CleanUp.ReferenceOTU13785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __AI5F14RJ2A07; __
New.CleanUp.ReferenceOTU13788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __AI5F14RJ2A07; __
New.CleanUp.ReferenceOTU13792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __Pelagophyceae; __Pelagomonadales; __Aureococcus; __
New.CleanUp.ReferenceOTU13794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Cnidaria; __Hydrozoa; __; __
New.CleanUp.ReferenceOTU13795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales Group I; __
New.CleanUp.ReferenceOTU13796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Chloroplastida; __Mamiellophyceae; __Micromonas; __; __
New.CleanUp.ReferenceOTU13797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __AI5F14RJ2A07; __
New.CleanUp.ReferenceOTU13804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,Eukaryota; __Cryptophyceae; __Cryptomonadales; __Teleaulax; __; __
New.CleanUp.ReferenceOTU13806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae
New.CleanUp.ReferenceOTU13811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __Pelagophyceae; __Pelagomonadales; __Aureococcus; __
New.CleanUp.ReferenceOTU13814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales
New.CleanUp.ReferenceOTU13821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Phaeocystis; __; __
New.CleanUp.ReferenceOTU13823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __uncultured
New.CleanUp.ReferenceOTU13825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales
New.CleanUp.ReferenceOTU13828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __Chrysochromulina; __
New.CleanUp.ReferenceOTU13830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU13831,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU13832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Telonema; __Incertae Sedis; __; __; __
New.CleanUp.ReferenceOTU13834,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU13837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __Diatomea; __Bacillariophytina; __Mediophyceae; __Chaetoceros
New.CleanUp.ReferenceOTU13840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU13845,3,0,0,0,6,4,2,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales Group II; __
New.CleanUp.ReferenceOTU13846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __uncultured
New.CleanUp.ReferenceOTU13848,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __uncultured
New.CleanUp.ReferenceOTU13859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Telonema; __Incertae Sedis; __; __; __
New.CleanUp.ReferenceOTU13860,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Radiolaria; __Polycystinea; __Spumellaria; __C1-E045
New.CleanUp.ReferenceOTU13862,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Picozoa; __; __; __; __
New.CleanUp.ReferenceOTU13865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU13869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales Group III; __
New.CleanUp.ReferenceOTU13870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __AI5F14RJ2A07; __
New.CleanUp.ReferenceOTU13873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata
New.CleanUp.ReferenceOTU13879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae
New.CleanUp.ReferenceOTU13881,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU13886,0,0,0,0,0,0,0,0,53,0,0,0,4,0,0,0,0,0,0,0,25,0,0,0,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU13896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU13898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Eukaryota; __Alveolata; __Ciliophora; __Conthreep; __Oligohymenophorea; __uncultured
New.CleanUp.ReferenceOTU13900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU13905,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __Diatomea; __Bacillariophytina; __Mediophyceae
New.CleanUp.ReferenceOTU13907,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae
New.CleanUp.ReferenceOTU13911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU13914,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __uncultured
New.CleanUp.ReferenceOTU13915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,2,0,0,2,12,0,0,0,6,0,3,0,0,0,0,0,0,0,0,2,0,0,0,6,1,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales
New.CleanUp.ReferenceOTU13918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Cryptophyceae; __Cryptomonadales; __Teleaulax; __; __
New.CleanUp.ReferenceOTU13921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __uncultured
New.CleanUp.ReferenceOTU13932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU13935,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __Chrysochromulina; __
New.CleanUp.ReferenceOTU13939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU13947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU13952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU13958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,2,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales
New.CleanUp.ReferenceOTU13959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae
New.CleanUp.ReferenceOTU13961,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Cnidaria; __Hydrozoa; __; __
New.CleanUp.ReferenceOTU13962,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU13964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Choreotrichia; __Salpingella
New.CleanUp.ReferenceOTU13967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU13968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Picozoa; __; __; __; __
New.CleanUp.ReferenceOTU13970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __AI5F14RJ2A07; __
New.CleanUp.ReferenceOTU13975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Protalveolata; __Syndiniales
New.CleanUp.ReferenceOTU13980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __Pelagophyceae; __Pelagomonadales; __Aureococcus; __
New.CleanUp.ReferenceOTU13984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU13987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales Group III; __
New.CleanUp.ReferenceOTU13992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Phaeocystis; __; __
New.CleanUp.ReferenceOTU13993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Cnidaria; __Hydrozoa; __; __
New.CleanUp.ReferenceOTU13997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,Eukaryota; __Stramenopiles; __Bolidomonas; __; __; __
New.CleanUp.ReferenceOTU13999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Rhizaria; __Radiolaria; __Acantharia; __Arthracanthida
New.CleanUp.ReferenceOTU14003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Chloroplastida; __Mamiellophyceae; __Bathycoccus; __; __
New.CleanUp.ReferenceOTU14004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU14006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales Group II; __
New.CleanUp.ReferenceOTU14012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU14015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales
New.CleanUp.ReferenceOTU14019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Chloroplastida; __Mamiellophyceae; __Micromonas; __; __
New.CleanUp.ReferenceOTU14022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
New.CleanUp.ReferenceOTU14024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,Eukaryota; __Telonema; __Incertae Sedis; __; __; __
New.CleanUp.ReferenceOTU14025,0,0,0,10,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU14028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata
New.CleanUp.ReferenceOTU14030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __AI5F14RJ2A07; __
New.CleanUp.ReferenceOTU14036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __Dictyochophyceae; __Dictyochales; __Dictyocha; __
New.CleanUp.ReferenceOTU14043,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Conthreep; __Oligohymenophorea; __uncultured
New.CleanUp.ReferenceOTU14047,0,0,0,0,6,5,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU14051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Eukaryota; __Holozoa; __Choanomonada; __Acanthoecida; __Diaphanoeca; __
New.CleanUp.ReferenceOTU14057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Oligotrichia; __Laboea
New.CleanUp.ReferenceOTU14073,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU14076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __Pelagophyceae; __Pelagomonadales; __Aureococcus; __
New.CleanUp.ReferenceOTU14088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU14090,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Metazoa; __Arthropoda; __Maxillopoda; __; __
New.CleanUp.ReferenceOTU14096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __AI5F14RJ2A07; __
New.CleanUp.ReferenceOTU14097,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned
New.CleanUp.ReferenceOTU14098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __AI5F14RJ2A07; __
New.CleanUp.ReferenceOTU14101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; __Stramenopiles; __MAST-3; __; __; __
